licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Tulligmore Quarry Solutions Limited - W0255,Site Updates/Notifications,Letter of Suitability,2025-04-04T00:00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3af65c44-110b-f011-a373-0050568a2d1a,W0255,f138c9f0-b24b-4e8b-b827-1cb490ebc9e1
Milltown Transfer Station - W0069,Monitoring Returns,Annual Surface Water Monitoring Report 2024,2025-04-04T00:00:00,Closed,2025-01-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6307fd60-0fdf-ef11-a372-0050568a2d1a,W0069,4d5ac45c-b366-4216-a527-ff71a55fa71f
Abbott Ireland (Cootehill) - P0687,Requests for Approval and Site Reports,SW2 monitoring schedule frequency amendment,2025-04-04T00:00:00,Closed,2025-03-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b26d5653-85fe-ef11-a373-0050568a2d1a,P0687,85ea537d-8839-437b-ac08-e924b4850a0d
Jazz Pharmaceuticals Ireland Limited - P0987,Requests for Approval and Site Reports,Soil Monitoring Report 2024,2025-04-04T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c3ac4cc1-2806-f011-a373-0050568a2d1a,P0987,2b177451-53b7-e411-b3b4-0050568a69e2
Alltech Farming Solutions Limited - P0555,Site Updates/Notifications,Licensee Public Response - SV28525,2025-04-04T00:00:00,Closed,2025-04-04T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=dd9eb13c-3b11-f011-a373-0050568a2d1a,P0555,110c15d2-7df2-470d-b6a1-26e4019cfdbb
Dublin Waste to Energy Limited - W0232,Site Updates/Notifications,Courtesy Notification on Planned Outage 2025 ,2025-04-04T00:00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=df520247-c90f-f011-a373-0050568a2d1a,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
Tulligmore Quarry Solutions Limited - W0255,Monitoring Returns,Surface Water Return 2024,2025-04-04T00:00:00,Closed,2025-01-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fe6b9ef5-07df-ef11-a372-0050568a2d1a,W0255,f138c9f0-b24b-4e8b-b827-1cb490ebc9e1
Brownswood Inert Waste Recovery Facility - W0280,Annual Environmental Report,Roadstone Brownswood W0280-01 AER 2024,2025-04-03T00:00:00+00:00,Open,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=f6d0af48-8410-f011-a373-0050568a2d1a,W0280,321effb1-3fce-e411-b3b4-0050568a69e2
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 31/03/25, Odours",2025-04-03T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=07881e07-110e-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 25/03/2025, Gas odours",2025-04-03T00:00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=7e0b7542-220a-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 20/03/25, Gas odours",2025-04-03T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=92045611-ea05-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Hermitage Farms Limited (Clifden) - P0961,Complaint,"P0961-01, 30/03/25, Odour",2025-04-03T00:00:00,Closed,2025-03-30T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=ddbaf594-110e-f011-a373-0050568a2d1a,P0961,b26187a4-acfb-411d-984c-3fe9fcae24ee
Ballynagran Residual Landfill - W0165,Complaint,"W0165-02, 29/03/25, Odours",2025-04-03T00:00:00,Closed,2025-03-29T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=f71b906e-030e-f011-a373-0050568a2d1a,W0165,7207345b-6c69-4fa6-9401-b0a8e715d64c
Moneygall - A0169,Incident,Abatement equipment off-line,2025-04-03T00:00:00,Closed,2025-02-07T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=057cf042-75e5-ef11-a372-0050568a2d1a,A0169,4d219d56-77ca-4fab-846c-b74a7a009495
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Incident,Trigger Level Reached,2025-04-03T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5d6bb2f5-6e06-f011-a373-0050568a2d1a,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda
Recordati Ireland Limited - P0476,Incident,Trigger Level Reached,2025-04-03T00:00:00,Closed,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=cee2e333-b50f-f011-a373-0050568a2d1a,P0476,7e4db711-acd1-46d3-a9ec-9789cd649891
Dairygold Co-Operative Society Ltd and TINE Ireland Ltd - P1103,Annual Environmental Report,AER ,2025-04-03T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=276efeb8-480e-f011-a373-0050568a2d1a,P1103,2d0a1600-e40e-4af9-9c57-f7f03e0f77f0
Dublin Waste to Energy Limited - W0232,Requests for Approval and Site Reports,Annual Energy Audit for 2023 Condition 7.3 ,2025-04-03T00:00:00,Closed,2024-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2f8b523e-c6e6-ee11-a363-e787de592e87,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
Breedon Cement Ireland Limited - P0487,Annual Environmental Report,AER 2024,2025-04-03T00:00:00,Closed,2025-03-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=3dce9a95-1c0b-f011-a373-0050568a2d1a,P0487,dc8a6607-72a5-4772-b0f4-4374830d59f7
Port of Waterford. - S0012,Site Updates/Notifications,Q2 plough dredging campaigns,2025-04-03T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5732e37b-300e-f011-a373-0050568a2d1a,S0012,d3e61a83-98a6-e611-8d41-0050568a69e2
Packaging Laundry Limited - W0304,Annual Environmental Report,Annual Environmental Report for 2024,2025-04-03T00:00:00,Closed,2025-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6790ae8c-a005-f011-a373-0050568a2d1a,W0304,ef416a0a-6167-43e1-affc-9b1e5880b7ff
Breedon Cement Ireland Limited - P0487,Site Updates/Notifications,Licensee Public Response - SV32401,2025-04-03T00:00:00,Open,2025-04-03T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=94e2f85c-a110-f011-a373-0050568a2d1a,P0487,dc8a6607-72a5-4772-b0f4-4374830d59f7
Dublin Waste to Energy Limited - W0232,Requests for Approval and Site Reports,Condition 6.15.3.1 and 6.15.3.2 Noise Management Plan,2025-04-03T00:00:00,Closed,2024-04-16T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=a2fcb23e-2dfc-ee11-a364-0050568a2d1a,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
Dublin Waste to Energy Limited - W0232,Requests for Approval and Site Reports,Waste and Materials Storage Plan ,2025-04-03T00:00:00,Closed,2024-05-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ae2bea27-cc0e-ef11-a365-0050568a2d1a,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
Dublin Waste to Energy Limited - W0232,Site Updates/Notifications,Condition 9.5 Time extension request,2025-04-03T00:00:00,Closed,2024-04-11T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c10367aa-0df8-ee11-a364-0050568a2d1a,W0232,f6d319cd-ac9c-4fd0-a026-b0d7108bedf1
BOC Gases Ireland Limited - P0051,Monitoring Returns,BOC Gases Dublin Environmental Noise Report 2024,2025-04-03T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c6904cb9-4d0e-f011-a373-0050568a2d1a,P0051,81b6630f-08c9-421d-b3a9-0dbe86d22952
N&C Enterprises Limited - W0292,Monitoring Returns,Dust monitoring results 2024,2025-04-03T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=db00b9e1-320e-f011-a373-0050568a2d1a,W0292,54f8da29-b073-e711-bce9-0050568a69e2
Milltown Composting Systems Limited - W0270,Site Updates/Notifications,Invstigation Following Site Visit SV28451,2025-04-03T00:00:00,Closed,2024-02-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ffab3027-c4c1-ee11-a357-0050568a2d1a,W0270,fe25a7be-b6b1-4353-a8b8-5d5ce20c15dd
Tipperary Co-operative Creamery Limited - P0801,Non Compliance,,2025-04-03T00:00:00,Issued,2025-03-19T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=427ae1ed-c404-f011-a373-0050568a2d1a,P0801,026aee83-b768-4261-9048-837d8196b0f3
Holmestown Waste Management Facility - W0191,Annual Environmental Report,AER 2024,2025-04-02T00:00:00+00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c80fa331-d90f-f011-a373-0050568a2d1a,W0191,cc7d3f43-b6e6-413a-b51e-64cd4f8a5fae
Killurin Landfill Site - W0016,Annual Environmental Report,AER 2024,2025-04-02T00:00:00+00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=ccd54f03-da0f-f011-a373-0050568a2d1a,W0016,8806f978-3a88-4e2e-81ab-3171e598d4bc
Ardee - D0117,Compliance Investigation,Ardee WWTP P compliance and removal,2025-04-02T00:00:00,Closed,2017-06-28T00:00:00,https://data.epa.ie/leap/api/v1/Ci/byid?ci_id=00a8cf8e-e65b-e711-91cb-0050568a69e2,D0117,19147670-f2d6-4cb1-bad3-8544800149d0
Mulleady’s Limited (Drumlish) - W0169,Complaint,"W0169-01, 01/04/2025, Noise pollution",2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=18946a11-8b13-f011-a373-0050568a2d1a,W0169,c51304fe-d142-4d42-b797-e13a74738650
Tuam - D0031,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1792d400-d20f-f011-a373-0050568a2d1a,D0031,08da7cbd-8f8a-402f-ba4c-a1faf27a8138
Ballyclough - D0441,Incident,Uncontrolled Release,2025-04-02T00:00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=2595e455-0d0f-f011-a373-0050568a2d1a,D0441,3aa2b69b-f9d5-4b5f-afa8-b5ce2a94171d
Roscommon Town & Environs - D0116,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=28dd3f82-d50f-f011-a373-0050568a2d1a,D0116,09508791-1dcd-464f-8606-d81f4365bdd1
Ringsend - D0034,Incident,Uncontrolled Release,2025-04-02T00:00:00,Closed,2024-12-11T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=2afb3833-d9b7-ef11-a36c-0050568a2d1a,D0034,188b6e9c-77a4-4dd9-895c-17080f6af298
Drumshanbo - D0144,Incident,Uncontrolled Release,2025-04-02T00:00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=32bd31dd-0b0f-f011-a373-0050568a2d1a,D0144,54156b24-7bf0-4d3d-9b15-21f5e7f95670
Geashill - A0177,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Closed,2024-12-31T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=5458d62a-99c7-ef11-a36e-0050568a2d1a,A0177,2b6c66ee-4009-4511-ac79-0c4517390376
Electricity Supply Board (Moneypoint) - P0605,Incident,Breach of ELV,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=6cc7efa0-e40f-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Omeath - D0547,Incident,Breach of ELV,2025-04-02T00:00:00,Closed,2025-03-26T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=7694b2ad-4d0a-f011-a373-0050568a2d1a,D0547,d6f81e4a-2a2d-ed11-a30d-0050568a66b2
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Incident,Monitoring not completed in accordance with IE Licence requirements.,2025-04-02T00:00:00,Closed,2025-03-03T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=7819727b-33f8-ef11-a373-0050568a2d1a,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda
Henkel Ireland Operations and Research Ireland Limited (Tallaght) - P0079,Incident,Parameter not monitored in accordance with IE License requirements.,2025-04-02T00:00:00,Closed,2025-01-15T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=83d86762-4ad3-ef11-a36e-0050568a2d1a,P0079,af2d8f84-1b57-424a-a46a-a029fa9d4cda
Aurivo Dairy Ingredients Limited - P0802,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Closed,2025-03-18T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=84443b71-df03-f011-a373-0050568a2d1a,P0802,61015510-114f-4e15-be24-1b39ab3f2899
Electricity Supply Board (Moneypoint) - P0605,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=8dd68cdf-e10f-f011-a373-0050568a2d1a,P0605,d7347f12-ed09-4cff-b9e0-6b40203819d8
Pfizer Ireland Pharmaceuticals Unlimited Company (Ringaskiddy) - P0013,Incident,Monitoring Equipment Issues,2025-04-02T00:00:00,Closed,2024-06-18T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=97ff2be5-8b2d-ef11-a368-0050568a2d1a,P0013,8e7289a5-44fc-4715-b9b6-a76e88c16c0d
Rathangan - D0175,Incident,Uncontrolled Release,2025-04-02T00:00:00,Closed,2025-01-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=af8a8050-d1dc-ef11-a372-0050568a2d1a,D0175,02131887-10d8-4580-8eab-ae540d3b567c
Kepak Athleague - P0168,Incident,Breach of ELV,2025-04-02T00:00:00,Closed,2025-03-14T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=be53fcc0-e100-f011-a373-0050568a2d1a,P0168,9747f926-2521-453e-8dbd-d39177b06596
Irishtown - A0038,Incident,Abatement equipment off-line,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=cb469b0f-d30f-f011-a373-0050568a2d1a,A0038,cb2f490b-2035-45e2-81ec-6f1672424fed
Kilkishen - D0420,Incident,Mechanical Breakdown,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=da691b1b-d10f-f011-a373-0050568a2d1a,D0420,f92bc242-d585-44bd-8c9e-78fd857966c6
Enrich Environmental Limited - P1013,Incident,Trigger Level Reached,2025-04-02T00:00:00,Closed,2025-03-10T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=faa43922-ccfd-ef11-a373-0050568a2d1a,P1013,e2e7e606-67b1-e611-8d41-0050568a69e2
Kepak Athleague - P0168,Site Updates/Notifications,Response to SV31696,2025-04-02T00:00:00,Closed,2025-03-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=042e9452-e200-f011-a373-0050568a2d1a,P0168,9747f926-2521-453e-8dbd-d39177b06596
Starrus Eco Holdings Limited (Munster) - W0136,Monitoring Returns,2024 Groundwater Monitoring Report,2025-04-02T00:00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=0eba5e6d-fddf-ef11-a372-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Anglo Beef Processors Ireland Unlimited Company (Clones) - P0190,Site Updates/Notifications,response to EPA audit,2025-04-02T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=15ab0786-6806-f011-a373-0050568a2d1a,P0190,3d42e005-f4a9-458b-96b6-7d73d5b931b6
Indaver Ireland Limited (Duleek) - W0167,Site Updates/Notifications,BREF- Mercury Monitoring Proposal,2025-04-02T00:00:00,Closed,2022-07-29T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1d4d2b66-270f-ed11-a346-0050568a2d1a,W0167,8dc6d731-ef7b-4e1e-9a08-8e8009148d52
Dulux Paints Ireland Limited - P0218,Site Updates/Notifications,Cork Phase ii,2025-04-02T00:00:00,Closed,2024-09-10T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2137ddbe-826f-ef11-a36a-b687df52d074,P0218,29c69305-b6ea-4c08-be46-a2160748b302
Starrus Eco Holdings Limited (Gorey) - W0220,Site Updates/Notifications,Licensee Public Response - SV29477,2025-04-02T00:00:00,Closed,2024-06-17T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=43d80add-b62c-ef11-a368-0050568a2d1a,W0220,0590f998-881d-48ac-b999-703f85ed9bf1
Bottlehill - W0161,Monitoring Returns,Annual Gas Monitoring 2024,2025-04-02T00:00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=51ae980f-fbdf-ef11-a372-0050568a2d1a,W0161,deb9f8e3-a344-4f4e-839e-280c8bd2b169
Kepak Athleague - P0168,Site Updates/Notifications,Response to SV31696,2025-04-02T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=51b2cd73-5106-f011-a373-0050568a2d1a,P0168,9747f926-2521-453e-8dbd-d39177b06596
Fenit Harbour - S0007,Site Updates/Notifications,Fenit Dredging 2025,2025-04-02T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=56e49013-150e-f011-a373-0050568a2d1a,S0007,c9e61a83-98a6-e611-8d41-0050568a69e2
Glennon Brothers Timber Limited - P0327,Site Updates/Notifications,Corrective action following site visit report ,2025-04-02T00:00:00,Closed,2025-03-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5a001091-a208-f011-a373-0050568a2d1a,P0327,18a79201-5a2d-46b3-b615-5a3216d34b85
Fronville Limited - P0059,Site Updates/Notifications,Remediation Status Update Report 3,2025-04-02T00:00:00,Closed,2025-03-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5c307434-460e-f011-a373-0050568a2d1a,P0059,052c7026-7f44-4e84-9c4c-66caa1496cc6
Padraig Thornton Waste Disposal Limited (Kilmainhamwood) - W0195,Monitoring Returns,2024 Annual Dust Report,2025-04-02T00:00:00,Closed,2025-01-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5cada82d-a0dc-ef11-a372-0050568a2d1a,W0195,fae2d536-07d8-407a-af5f-ffe7b3e5873b
Starrus Eco Holdings Limited (Munster) - W0136,Site Updates/Notifications,Reponse to COM020452,2025-04-02T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5efe44eb-6006-f011-a373-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Arthurstown Landfill - W0004,Site Updates/Notifications,Question 5.5 EPA Site Visit Report No. SV27078 & Topographical Survey Request Response,2025-04-02T00:00:00,Closed,2024-12-18T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=601ea205-3bbd-ef11-a36d-0050568a2d1a,W0004,290726e2-768f-4dee-a99b-75696d74e521
Starrus Eco Holdings Limited (Munster) - W0136,Site Updates/Notifications,Licensee Public Response - SV32116,2025-04-02T00:00:00,Closed,2025-02-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=63aeee73-f2f5-ef11-a373-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Balleally Landfill - W0009,Monitoring Returns,Slope Stability Report for Balleally 2024,2025-04-02T00:00:00,Closed,2025-01-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6650cec5-c6dc-ef11-a372-0050568a2d1a,W0009,136a8b2d-1990-4539-aef5-0c1a713ec64e
Padraig Thornton Waste Disposal Limited (Kilmainhamwood) - W0195,Monitoring Returns,2024 Annual SW Report,2025-04-02T00:00:00,Closed,2025-01-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=69d8439c-a0dc-ef11-a372-0050568a2d1a,W0195,fae2d536-07d8-407a-af5f-ffe7b3e5873b
Starrus Eco Holdings Limited (Munster) - W0136,Monitoring Returns,2024 Odour Abatement System Testing,2025-04-02T00:00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6b8cb39a-fadf-ef11-a372-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Kepak Athleague - P0168,Site Updates/Notifications,Response to SV31696,2025-04-02T00:00:00,Closed,2025-03-20T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6ba87c93-9405-f011-a373-0050568a2d1a,P0168,9747f926-2521-453e-8dbd-d39177b06596
Ballaghveny Landfill - W0078,Site Updates/Notifications,Response to condition 3.6.2 of our license ,2025-04-02T00:00:00,Closed,2025-03-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6dc8e4ec-c50b-f011-a373-0050568a2d1a,W0078,5979b920-a267-4a80-9f3e-e63c4e930d60
Starrus Eco Holdings Limited (Munster) - W0136,Monitoring Returns,2024 Noise Monitoring Report,2025-04-02T00:00:00,Closed,2025-01-31T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e3889b9-f8df-ef11-a372-0050568a2d1a,W0136,52d5b0c6-4089-42df-9633-d03ce8973c39
Kepak Athleague - P0168,Site Updates/Notifications,Response to SV31696,2025-04-02T00:00:00,Closed,2025-03-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=70fe1957-6806-f011-a373-0050568a2d1a,P0168,9747f926-2521-453e-8dbd-d39177b06596
Cooksgrove Limited t/a Euro Farm Foods - P0822,Annual Environmental Report,AER 2024,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=852e848b-a10f-f011-a373-0050568a2d1a,P0822,334cf098-0009-42c7-a753-2d5b63f39915
Irish Distillers Limited - P0442,Site Updates/Notifications,ODS and F-Gas Maintenance and Leak Check Records,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8d991060-c80f-f011-a373-0050568a2d1a,P0442,8e66dbf7-8c5f-496c-89ce-79b6dfded6c9
Carrowbrowne Landfill Site - W0013,Monitoring Returns,Q1 Gas Monitoring Report 2025,2025-04-02T00:00:00,Open,2025-04-02T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=903a85fb-ac0f-f011-a373-0050568a2d1a,W0013,fac22089-4566-40d8-a645-64f9b542eca1
