licence_profile_name,document_type,title,document_date,compliance_status,compliance_date,document_url,profilenumber,licenceprofileid
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=3b56f775-b03c-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Pilgrim's Food Masters Ireland Limited  - P0806,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=9b28086f-1d3a-f011-a373-0050568a2d1a,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0
Dunmore Landfill - W0030,Non Compliance,,2025-05-29T00:00:00+00:00,Issued,2025-05-29T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=c2a340ec-3220-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c089819-a6d1-ef11-a325-0050568a66b2,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Msk Sand Limited - W0305,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-16T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1c6c73f2-5732-f011-a373-0050568a2d1a,W0305,c5c713e4-703d-4055-885e-36071ce6c05b
John Ronan & Sons - P0225,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-14T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4302f3ba-dcbd-ef11-a324-0050568a66b2,P0225,1790d3d5-2c8e-4c78-bb3d-8f5047470ba5
Dunmore Landfill - W0030,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-02T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4a4cbd37-2624-f011-a373-0050568a2d1a,W0030,c3073f0d-6092-4564-b6a9-5de1da6b27fc
Coolrain Sawmills Limited - P0323,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-03-05T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=6d02f3ba-dcbd-ef11-a324-0050568a66b2,P0323,d608568c-e755-4e19-8ee5-b8214227b0b7
Adhmaid Cill Na Martra Teoranta - P0334,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=7902f3ba-dcbd-ef11-a324-0050568a66b2,P0334,725290b2-1795-45a8-8c12-33d8bac79274
Liffey Meats (Cavan) Unlimited Company - P0169,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-05-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=a8f04077-2e27-f011-a373-0050568a2d1a,P0169,569a2a68-77a9-47c6-9656-6ce7c237c532
Pilgrim's Food Masters Ireland Limited  - P0806,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=bb798a31-a6d1-ef11-a325-0050568a66b2,P0806,558f6bcd-baec-43b5-b4f0-97f1479b61e0
Walshestown Restoration Limited - W0254,Site Visit,,2025-05-29T00:00:00+00:00,Closed,2025-04-22T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=c504f3ba-dcbd-ef11-a324-0050568a66b2,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Arthurstown Landfill - W0004,Incident,Trigger Level Reached,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0970bd18-bb3b-f011-a373-0050568a2d1a,W0004,290726e2-768f-4dee-a99b-75696d74e521
Tipperary Co-operative Creamery Limited - P0801,Monitoring Returns,Biological Q Report,2025-05-28T00:00:00+00:00,Closed,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=16c808e3-e13a-f011-a373-0050568a2d1a,P0801,026aee83-b768-4261-9048-837d8196b0f3
McHale Engineering Unlimited Company - P0988,Site Updates/Notifications,Licensee Public Response - SV31766,2025-05-28T00:00:00+00:00,Closed,2025-05-09T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=19a0b60e-a62c-f011-a373-0050568a2d1a,P0988,3b9160ed-6efa-e511-99f8-0050568a69e2
Derek Good - P0942,Annual Environmental Report,Mr Derek Good AER Return 2024 incl BATc CId and additional requirements ,2025-05-28T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1abe72e0-d825-f011-a373-0050568a2d1a,P0942,bf1ba327-dda6-4a24-99fb-335746cc1a29
Walshestown Restoration Limited - W0254,Monitoring Returns,2024 Stormwater Report,2025-05-28T00:00:00+00:00,Closed,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1c36c4a3-3f2f-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Vermilion Exploration and Production Ireland Limited - P0738,Requests for Approval and Site Reports,VEPIL G7 Annual Report 2024 for Authorisation L4701,2025-05-28T00:00:00+00:00,Closed,2025-05-21T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=1fb5a21a-3336-f011-a373-0050568a2d1a,P0738,aa3749e0-2af5-4c42-b314-e161593785e9
"Honeywell International Technologies Limited Trading As Honeywell Engines, Systems and Services - P0",Site Updates/Notifications,Summer Shutdown 2025,2025-05-28T00:00:00+00:00,Closed,2025-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=2f37eb3f-9930-f011-a373-0050568a2d1a,P0698,07d94887-aa7a-4a91-93a6-f414d2364fbb
Upjohn Manufacturing Ireland Unlimited Company - P0136,Site Updates/Notifications,Site Visit - 17th April 2025,2025-05-28T00:00:00+00:00,Closed,2025-04-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=333e40de-4424-f011-a373-0050568a2d1a,P0136,6ed808bd-bcb9-4113-a492-5fa5c46e02d3
Belcarra - D0366,Annual Environmental Report,AER 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=4047d2b4-a03b-f011-a373-0050568a2d1a,D0366,f70d4507-4b10-4f66-852b-e94ac35dcc9b
Doora Landfill Site - W0031,Site Updates/Notifications,Leachate Tank Integrity Test,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=405b30fd-bc3b-f011-a373-0050568a2d1a,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705
Doora Landfill Site - W0031,Monitoring Returns,Doora Landfill Gas balancing reports 2024,2025-05-28T00:00:00+00:00,Closed,2025-05-14T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=42e4c564-bd30-f011-a373-0050568a2d1a,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705
"SRCL Limited (Kylemore Road) trading as Eco-Safe Systems Ltd, Allied Industrial Estate, Kylemore Roa",Monitoring Returns,Schedule D Monitoring - FS1 Sewer Emissions,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=553f5550-d23b-f011-a373-0050568a2d1a,W0054,7e56b05f-0bea-4d16-95d3-ece4f0ae0c2e
Swords - D0024,Site Updates/Notifications,Construction of new primary sludge storage tank,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=5ebdd343-d03b-f011-a373-0050568a2d1a,D0024,b6f6a05d-2001-434b-bbf5-49e2a3c8e6c2
Sun Chemical Inks Limited - P0241,Monitoring Returns,Q2 2025 SURFACE WATER ANALYSIS,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6496abee-b33b-f011-a373-0050568a2d1a,P0241,793cb18a-7eb6-48ec-88dd-0b783b2ee5be
McHale Engineering Unlimited Company - P0988,Monitoring Returns,McHale noise monitoring 2025,2025-05-28T00:00:00+00:00,Closed,2025-04-24T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=6e69bc50-1d21-f011-a373-0050568a2d1a,P0988,3b9160ed-6efa-e511-99f8-0050568a69e2
Safety Kleen Ireland Ltd - W0099,Monitoring Returns,Air Monitoring ,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=78e6a2d7-cb3b-f011-a373-0050568a2d1a,W0099,d94dcd25-521d-4632-b0db-dac2043d51cd
Starrus Eco Holdings Limited (Gorey) - W0220,Monitoring Returns,Waste Water Report 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=8426a310-c53b-f011-a373-0050568a2d1a,W0220,0590f998-881d-48ac-b999-703f85ed9bf1
Kildare County Council - P1063,Site Updates/Notifications,Planned works on gas and leachate infrastructure ,2025-05-28T00:00:00+00:00,Closed,2025-05-15T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b195fa17-9331-f011-a373-0050568a2d1a,P1063,d327580f-5fd8-e811-a2db-0050568a66b2
Walshestown Restoration Limited - W0254,Monitoring Returns,2024 Groundwater Report,2025-05-28T00:00:00+00:00,Closed,2025-05-12T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b2ac536e-3f2f-f011-a373-0050568a2d1a,W0254,af4ef788-0ab5-4ca6-8f58-98bd88a78c59
Oldpark Pigs Limited - P0661,Annual Environmental Report,"AER, BATc, Ammonia and Environmental Report",2025-05-28T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=b78a1c87-d025-f011-a373-0050568a2d1a,P0661,1b9c8782-4204-4f66-93c4-a956557c1b19
Arrabawn Co-operative Society Limited - P0791,Site Updates/Notifications,Licensee Public Response - SV31652,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=bdd78d4d-b23b-f011-a373-0050568a2d1a,P0791,1d9f7773-fd97-4aa8-9cb5-9654f20dcc81
Sun Chemical Inks Limited - P0241,Monitoring Returns,Q1 2025 SURFACE WATER ANALYSIS,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=c43b7468-b33b-f011-a373-0050568a2d1a,P0241,793cb18a-7eb6-48ec-88dd-0b783b2ee5be
Recycling Centre and Waste Transfer Station - W0200,Annual Environmental Report,W0200-01 AER 2024,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=d0e27d86-b43b-f011-a373-0050568a2d1a,W0200,df1f1c90-cca7-4629-b3e8-102b4015bcda
Tramore Waste Disposal Site - W0075,Site Updates/Notifications,Response to Site Visit 31702,2025-05-28T00:00:00+00:00,Closed,2025-05-06T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=e37b58fa-822a-f011-a373-0050568a2d1a,W0075,40137712-e0e3-47b6-96c4-02f3a277169a
Future Pigs Limited - P0420,Requests for Approval and Site Reports,Soil Remediation Report,2025-05-28T00:00:00+00:00,Open,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/LicenseeReturns/byid?lr_id=fb5cd83d-d83b-f011-a373-0050568a2d1a,P0420,ae069c33-5a18-4e3f-9666-3cf8a6512565
Wellman International Limited - P0236,EPA Initiated Correspondence,,2025-05-28T00:00:00+00:00,Closed,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/MeetingCorrespondence/epainiciatedcorrespondencebyid?epainitiatedcorrespondence_id=7a0fea92-a33b-f011-a373-0050568a2d1a,P0236,10f49a20-e2de-47ab-bbdc-2992e54e413f
Slaney Foods International Unlimited Company - P0047,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=01dfc109-a13b-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Slaney Foods International Unlimited Company - P0047,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=08b698a7-a03b-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Slaney Foods International Unlimited Company - P0047,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=1e3f15e3-a13b-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Slaney Foods International Unlimited Company - P0047,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=6bcb8d5c-a13b-f011-a373-0050568a2d1a,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Doora Landfill Site - W0031,Non Compliance,,2025-05-28T00:00:00+00:00,Withdrawn,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=bc45c8f3-1f3a-f011-a373-0050568a2d1a,W0031,5ff95c14-6e51-49c6-8b88-0e0a54d5c705
Milltown Composting Systems Limited - W0270,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=cf0626b1-3a3a-f011-a373-0050568a2d1a,W0270,fe25a7be-b6b1-4353-a8b8-5d5ce20c15dd
Timoleague Agri Gen Limited - P0986,Non Compliance,,2025-05-28T00:00:00+00:00,Issued,2025-05-28T00:00:00,https://data.epa.ie/leap/api/v1/NonCompliance/byid?nc_id=d100aefb-473a-f011-a373-0050568a2d1a,P0986,e334799f-9bb0-e611-8d41-0050568a69e2
Templemore - D0190,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-04-17T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=03fefdde-03f9-ef11-a325-0050568a66b2,D0190,903d6a51-0d0b-45cf-9785-fff94d5eb977
Clonroche - D0404,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-04-29T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=1bd372c0-1bbe-ef11-a324-0050568a66b2,D0404,1a6df8a5-2f69-4876-bf8d-6e9cb62dea19
Slaney Foods International Unlimited Company - P0047,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-04-30T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=3f11942b-a6d1-ef11-a325-0050568a66b2,P0047,4035f7d3-b2af-46e5-8013-575501921a7d
Caherciveen Transfer Station - W0087,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=4d04f3ba-dcbd-ef11-a324-0050568a66b2,W0087,3ea51c8d-edd3-40a4-afc0-7817e6ec6ff7
The Hammond Lane Metal Company Limited - P0997,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-04-01T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=a703f3ba-dcbd-ef11-a324-0050568a66b2,P0997,77385efd-ce54-e611-9a04-0050568a69e2
Milltown Composting Systems Limited - W0270,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=db04f3ba-dcbd-ef11-a324-0050568a66b2,W0270,fe25a7be-b6b1-4353-a8b8-5d5ce20c15dd
Shanoon Resources Limited - P1166,Site Visit,,2025-05-28T00:00:00+00:00,Closed,2025-05-08T00:00:00,https://data.epa.ie/leap/api/v1/SiteVisit/byid?sv_id=f1a2568d-0f2c-f011-a373-0050568a2d1a,P1166,4b97a823-e38d-40cd-bde9-32d5dec1b783
Hermitage Farms Limited (Clifden) - P0961,Complaint,"P0961-01, 21/05/25, Odour",2025-05-27T00:00:00+00:00,Closed,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Complaint/byid?complaint_id=b4bfbcaf-f23a-f011-a373-0050568a2d1a,P0961,b26187a4-acfb-411d-984c-3fe9fcae24ee
Dunmanway - D0160,Incident,Uncontrolled Release,2025-05-27T00:00:00+00:00,Open,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=0506c128-e83a-f011-a373-0050568a2d1a,D0160,4da018e1-187f-4c83-86fe-fd9d3e3ff109
Saint-Gobain Construction Products (Ireland) Limited - P0519,Incident,Breach of ELV,2025-05-27T00:00:00+00:00,Open,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=199707d1-f23a-f011-a373-0050568a2d1a,P0519,a5986173-75e5-492e-897f-32f2c8be302a
Pfizer Ireland Pharmaceuticals Unlimited Company (Grange Castle) - P0652,Incident,Trigger Level Reached,2025-05-27T00:00:00+00:00,Open,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=1ede05b3-163b-f011-a373-0050568a2d1a,P0652,52836abc-c980-4735-818e-6ee1bcfd6152
Buncrana - D0125,Incident,Breach of ELV,2025-05-27T00:00:00+00:00,Open,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=211c2a56-e73a-f011-a373-0050568a2d1a,D0125,7355d03c-0663-4366-a779-811726a9428e
Rathcormac - D0200,Incident,Uncontrolled Release,2025-05-27T00:00:00+00:00,Open,2025-05-27T00:00:00,https://data.epa.ie/leap/api/v1/Incident/byid?incident_id=23225a4d-143b-f011-a373-0050568a2d1a,D0200,9ee467dd-4c75-4ff9-a359-6a760e89a578
